index,x_cm,y_cm,yaw_rad,direction
0,96.06985991407495,105.76847590743148,2.2602101955,1
1,95.85557587493228,106.23718235570642,2.2289601955,1
2,95.74505685393294,106.49521455573837,2.211939773889066,1
3,95.44600075152381,106.89592074187962,2.211939773889066,1
4,95.14694464911469,107.29662692802087,2.211939773889066,1
5,94.84788854670559,107.69733311416213,2.211939773889066,1
6,94.54883244429647,108.09803930030338,2.211939773889066,1
7,94.24977634188734,108.49874548644463,2.211939773889066,1
8,93.95072023947822,108.89945167258588,2.211939773889066,1
9,93.6516641370691,109.30015785872713,2.211939773889066,1
10,93.35260803466,109.70086404486838,2.211939773889066,1
11,93.05355193225087,110.10157023100965,2.211939773889066,1
12,92.75449582984176,110.5022764171509,2.211939773889066,1
13,92.45543972743263,110.90298260329214,2.211939773889066,1
14,92.15638362502351,111.3036887894334,2.211939773889066,1
15,91.8573275226144,111.70439497557464,2.211939773889066,1
16,91.55827142020529,112.1051011617159,2.211939773889066,1
17,91.28038483220726,112.47744225076063,2.211939773889066,1
18,90.87612472754735,112.79709386090234,2.243189773889066,1
19,90.4620745123892,113.10395833165987,2.274439773889066,1
20,90.03863849974134,113.39773601508512,2.305689773889066,1
21,89.60623016768433,113.67814004225569,2.336939773889066,1
22,89.16527175561632,113.94489660339762,2.368189773889066,1
23,88.71619385194347,114.19774521525586,2.399439773889066,1
24,88.25943497361783,114.43643897545186,2.430689773889066,1
25,87.7954411379327,114.66074480357946,2.461939773889066,1
26,87.32466542699453,114.87044366880404,2.493189773889066,1
27,86.84756754529586,115.06533080374237,2.524439773889066,1
28,86.36461337082171,115.24521590441445,2.555689773889066,1
29,85.87627450012756,115.40992331607215,2.586939773889066,1
30,85.38302778783343,115.55929220472316,2.618189773889066,1
31,84.8853548809833,115.69317671418254,2.649439773889066,1
32,84.38374174872513,115.81144610849883,2.680689773889066,1
33,83.87867820777,115.91398489961557,2.711939773889066,1
34,83.3706574440946,116.00069296014334,2.743189773889066,1
35,82.86017553135343,116.07148562113247,2.774439773889066,1
36,82.34773094647124,116.1262937547509,2.805689773889066,1
37,81.83382408288885,116.16506384178626,2.836939773889066,1
38,81.31895676193741,116.1877580239065,2.868189773889066,1
39,80.80363174281841,116.19435414062788,2.899439773889066,1
40,80.28835223166777,116.18484575095441,2.930689773889066,1
41,79.77362139018373,116.15924213966719,2.961939773889066,1
42,79.25994184429787,116.11756830825819,2.993189773889066,1
43,78.74781519336945,116.05986495051651,3.024439773889066,1
44,78.23774152038219,115.9861884127918,3.055689773889066,1
45,77.73021890362168,115.8966106389728,3.086939773889066,1
46,77.22574293031035,115.79121910023551,3.118189773889066,1
47,76.72480621267509,115.67011670962897,-3.1337455332905204,1
48,76.22789790691961,115.53342172158247,-3.1024955332905204,1
49,75.73550323557181,115.38126761643207,-3.0712455332905204,1
50,75.2481030136722,115.21380297007937,-3.0399955332905204,1
51,74.76617317926616,115.03119130890963,-3.0087455332905204,1
52,74.2901843286585,114.83361095011097,-2.9774955332905204,1
53,73.82060125688416,114.62125482755079,-2.9462455332905204,1
54,73.35788250384381,114.39433030337902,-2.9149955332905204,1
55,72.90247990654727,114.15305896554256,-2.8837455332905204,1
56,72.45483815790256,113.89767641140834,-2.8524955332905204,1
57,72.01539437248059,113.6284320177066,-2.8212455332905204,1
58,71.58457765968036,113.3455886970186,-2.7899955332905204,1
59,71.16280870471083,113.04942264104706,-2.7587455332905204,1
60,70.75049935779901,112.74022305091967,-2.7274955332905204,1
61,70.34805223202514,112.41829185478892,-2.6962455332905204,1
62,69.95586031017791,112.08394341300462,-2.6649955332905204,1
63,69.5743065610134,111.73750421114617,-2.6337455332905204,1
64,69.20376356529258,111.37931254121503,-2.6024955332905204,1
65,68.84459315196258,111.00971817129825,-2.5712455332905204,1
66,68.49714604483681,110.62908200402596,-2.5399955332905204,1
67,68.16176152011907,110.23777572415598,-2.5087455332905204,1
68,67.83876707510619,109.83618143563007,-2.4774955332905204,1
69,67.58637879936954,109.50353309143703,-2.452176678640281,1
70,67.20744590631861,109.19115796977903,-2.452176678640281,1
71,66.82851301326768,108.878782848121,-2.452176678640281,1
72,66.44958012021675,108.566407726463,-2.452176678640281,1
73,66.07064722716581,108.25403260480499,-2.452176678640281,1
74,65.69171433411488,107.94165748314697,-2.452176678640281,1
75,65.31278144106395,107.62928236148896,-2.452176678640281,1
76,64.933848548013,107.31690723983095,-2.452176678640281,1
77,64.55491565496207,107.00453211817293,-2.452176678640281,1
78,64.17598276191114,106.69215699651492,-2.452176678640281,1
79,63.79704986886021,106.3797818748569,-2.452176678640281,1
80,63.41811697580927,106.0674067531989,-2.452176678640281,1
81,63.03918408275834,105.75503163154089,-2.452176678640281,1
82,62.66025118970741,105.44265650988287,-2.452176678640281,1
83,62.281318296656465,105.13028138822486,-2.452176678640281,1
84,61.902385403605535,104.81790626656684,-2.452176678640281,1
85,61.523452510554606,104.50553114490883,-2.452176678640281,1
86,61.14451961750366,104.19315602325082,-2.452176678640281,1
87,60.76558672445273,103.8807809015928,-2.452176678640281,1
88,60.3866538314018,103.56840577993479,-2.452176678640281,1
89,60.007720938350865,103.25603065827677,-2.452176678640281,1
90,59.628788045299935,102.94365553661876,-2.452176678640281,1
91,59.249855152249,102.63128041496076,-2.452176678640281,1
92,58.87092225919806,102.31890529330273,-2.452176678640281,1
93,58.49198936614713,102.00653017164473,-2.452176678640281,1
94,58.113056473096194,101.6941550499867,-2.452176678640281,1
95,57.734123580045264,101.3817799283287,-2.452176678640281,1
96,57.35519068699433,101.06940480667069,-2.452176678640281,1
97,56.97625779394339,100.75702968501267,-2.452176678640281,1
98,56.59732490089246,100.44465456335466,-2.452176678640281,1
99,56.21839200784152,100.13227944169665,-2.452176678640281,1
100,55.83945911479059,99.81990432003863,-2.452176678640281,1
101,55.460526221739656,99.50752919838062,-2.452176678640281,1
102,55.081593328688726,99.1951540767226,-2.452176678640281,1
103,54.70266043563779,98.8827789550646,-2.452176678640281,1
104,54.70258569649948,98.8827433635691,-2.4521816979754494,1
105,54.32548449954084,98.57188138829831,-2.45218169797545,1
106,53.9483833025822,98.26101941302751,-2.45218169797545,1
107,53.57128210562357,97.95015743775672,-2.45218169797545,1
108,53.19418090866493,97.63929546248592,-2.45218169797545,1
109,52.8170797117063,97.32843348721512,-2.45218169797545,1
110,52.43997851474766,97.01757151194433,-2.45218169797545,1
111,52.062877317789024,96.70670953667354,-2.45218169797545,1
112,51.68577612083039,96.39584756140275,-2.45218169797545,1
113,51.30867492387175,96.08498558613195,-2.45218169797545,1
114,50.931573726913115,95.77412361086115,-2.45218169797545,1
115,50.55447252995448,95.46326163559036,-2.45218169797545,1
116,50.17737133299584,95.15239966031956,-2.45218169797545,1
117,49.800270136037206,94.84153768504876,-2.45218169797545,1
118,49.42316893907857,94.53067570977797,-2.45218169797545,1
119,49.04606774211994,94.21981373450717,-2.45218169797545,1
120,48.6689665451613,93.90895175923637,-2.45218169797545,1
121,48.29186534820266,93.59808978396558,-2.45218169797545,1
122,47.91476415124403,93.28722780869478,-2.45218169797545,1
123,47.53766295428539,92.976365833424,-2.45218169797545,1
124,47.160561757326754,92.6655038581532,-2.45218169797545,1
125,46.78346056036812,92.3546418828824,-2.45218169797545,1
126,46.406359363409486,92.04377990761161,-2.45218169797545,1
127,46.029258166450845,91.73291793234081,-2.45218169797545,1
128,45.65215696949221,91.42205595707001,-2.45218169797545,1
129,45.27505577253358,91.11119398179922,-2.45218169797545,1
130,44.897954575574936,90.80033200652842,-2.45218169797545,1
131,44.5208533786163,90.48947003125762,-2.45218169797545,1
132,44.14375218165767,90.17860805598683,-2.45218169797545,1
133,43.766650984699034,89.86774608071603,-2.45218169797545,1
134,43.38954978774039,89.55688410544523,-2.45218169797545,1
135,43.01244859078176,89.24602213017444,-2.45218169797545,1
136,42.635347393823125,88.93516015490364,-2.45218169797545,1
137,42.258246196864484,88.62429817963286,-2.45218169797545,1
138,41.88114499990585,88.31343620436206,-2.45218169797545,1
139,41.504043802947216,88.00257422909127,-2.45218169797545,1
140,41.12694260598858,87.69171225382047,-2.45218169797545,1
141,40.74984140902994,87.38085027854967,-2.45218169797545,1
142,40.37274021207131,87.06998830327888,-2.45218169797545,1
143,40.372702848405446,87.06993774149869,-2.452177885969868,1
144,39.996998100637576,86.76022451851175,-2.4521778859698684,1
145,39.62129335286971,86.45051129552482,-2.4521778859698684,1
146,39.245588605101844,86.14079807253789,-2.4521778859698684,1
147,38.869883857333974,85.83108484955096,-2.4521778859698684,1
148,38.494179109566105,85.52137162656403,-2.4521778859698684,1
149,38.11847436179824,85.21165840357712,-2.4521778859698684,1
150,37.74276961403037,84.90194518059019,-2.4521778859698684,1
151,37.3670648662625,84.59223195760326,-2.4521778859698684,1
152,36.99136011849464,84.28251873461633,-2.4521778859698684,1
153,36.61565537072677,83.9728055116294,-2.4521778859698684,1
154,36.2399506229589,83.66309228864247,-2.4521778859698684,1
155,35.86424587519103,83.35337906565555,-2.4521778859698684,1
156,35.48854112742317,83.04366584266862,-2.4521778859698684,1
157,35.1128363796553,82.73395261968169,-2.4521778859698684,1
158,34.73713163188743,82.42423939669476,-2.4521778859698684,1
159,34.36142688411957,82.11452617370783,-2.4521778859698684,1
160,33.9857221363517,81.8048129507209,-2.4521778859698684,1
161,33.61001738858383,81.49509972773397,-2.4521778859698684,1
162,33.23431264081596,81.18538650474706,-2.4521778859698684,1
163,32.858607893048095,80.87567328176013,-2.4521778859698684,1
164,32.482903145280225,80.5659600587732,-2.4521778859698684,1
165,32.10719839751236,80.25624683578627,-2.4521778859698684,1
166,31.731493649744493,79.94653361279934,-2.4521778859698684,1
167,31.355788901976624,79.63682038981241,-2.4521778859698684,1
168,30.980084154208754,79.32710716682548,-2.4521778859698684,1
169,30.604379406440884,79.01739394383856,-2.4521778859698684,1
170,30.22867465867302,78.70768072085163,-2.4521778859698684,1
171,29.852969910905152,78.3979674978647,-2.4521778859698684,1
172,29.47726516313729,78.08825427487777,-2.4521778859698684,1
173,29.10156041536942,77.77854105189085,-2.4521778859698684,1
174,28.72585566760155,77.46882782890391,-2.4521778859698684,1
175,28.35015091983368,77.159114605917,-2.4521778859698684,1
176,27.974446172065814,76.84940138293007,-2.4521778859698684,1
177,27.59874142429795,76.53968815994314,-2.4521778859698684,1
178,27.22303667653008,76.22997493695621,-2.4521778859698684,1
179,26.847331928762213,75.92026171396928,-2.4521778859698684,1
180,26.847318543478377,75.92025533975456,-2.452178784899863,1
181,26.489700866119428,75.62545278201522,-2.4521787848998624,1
182,26.13208318876048,75.33065022427587,-2.4521787848998624,1
183,25.774465511401527,75.03584766653654,-2.4521787848998624,1
184,25.416847834042574,74.7410451087972,-2.4521787848998624,1
185,25.059230156683626,74.44624255105785,-2.4521787848998624,1
186,24.701612479324673,74.1514399933185,-2.4521787848998624,1
187,24.34399480196572,73.85663743557916,-2.4521787848998624,1
188,23.986377124606772,73.56183487783981,-2.4521787848998624,1
189,23.62875944724782,73.26703232010048,-2.4521787848998624,1
190,23.27114176988887,72.97222976236114,-2.4521787848998624,1
191,22.91352409252992,72.6774272046218,-2.4521787848998624,1
