index,x_cm,y_cm,yaw_rad,direction
0,68.1221,23.798,0.6803472877992827,1
1,68.50691699456401,24.109407737456,0.6803472877992827,1
2,68.891733989128,24.420815474911997,0.6803472877992827,1
3,69.276550983692,24.732223212367998,0.6803472877992827,1
4,69.66136797825601,25.043630949824,0.6803472877992827,1
5,70.04618497282,25.35503868728,0.6803472877992827,1
6,70.431001967384,25.666446424735998,0.6803472877992827,1
7,70.815818961948,25.977854162192,0.6803472877992827,1
8,71.200635956512,26.289261899647997,0.6803472877992827,1
9,71.58545295107601,26.600669637103998,0.6803472877992827,1
10,71.97026994564,26.91207737456,0.6803472877992827,1
11,72.355086940204,27.223485112016,0.6803472877992827,1
12,72.739903934768,27.534892849471998,0.6803472877992827,1
13,73.124720929332,27.846300586928,0.6803472877992827,1
14,73.509537923896,28.157708324384,0.6803472877992827,1
15,73.89435491846,28.469116061839998,0.6803472877992827,1
16,74.279171913024,28.780523799296,0.6803472877992827,1
17,74.663988907588,29.091931536752,0.6803472877992827,1
18,75.048805902152,29.403339274208,0.6803472877992827,1
19,75.433622896716,29.714747011664,0.6803472877992827,1
20,75.81843989128001,30.02615474912,0.6803472877992827,1
21,76.203256885844,30.337562486575997,0.6803472877992827,1
22,76.588073880408,30.648970224032,0.6803472877992827,1
23,76.972890874972,30.960377961488,0.6803472877992827,1
24,77.357707869536,31.271785698944,0.6803472877992827,1
25,77.7425248641,31.5831934364,0.6803472877992827,1
26,78.127341858664,31.894601173856,0.6803472877992827,1
27,78.512158853228,32.206008911312,0.6803472877992827,1
28,78.89697584779199,32.517416648768,0.6803472877992827,1
29,79.281792842356,32.828824386224,0.6803472877992827,1
30,79.66660983692,33.14023212368,0.6803472877992827,1
31,80.051426831484,33.451639861136,0.6803472877992827,1
32,80.436243826048,33.763047598591996,0.6803472877992827,1
33,80.821060820612,34.074455336048004,0.6803472877992827,1
34,81.205877815176,34.385863073504,0.6803472877992827,1
35,81.59069480974,34.69727081096,0.6803472877992827,1
36,81.975511804304,35.008678548416,0.6803472877992827,1
37,82.360328798868,35.320086285872,0.6803472877992827,1
38,82.745145793432,35.631494023328,0.6803472877992827,1
39,83.12996278799599,35.942901760784,0.6803472877992827,1
40,83.51477978256,36.254309498240005,0.6803472877992827,1
41,83.899596777124,36.565717235696,0.6803472877992827,1
42,84.284413771688,36.877124973152,0.6803472877992827,1
43,84.669230766252,37.188532710608,0.6803472877992827,1
44,85.05404776081599,37.499940448064,0.6803472877992827,1
45,85.43886475538,37.81134818552,0.6803472877992827,1
46,85.823681749944,38.122755922976005,0.6803472877992827,1
47,86.20849874450799,38.434163660432,0.6803472877992827,1
